,state,model,benchmark,min,mean,max
545,MD,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
546,MD,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09753188622030903,-0.09753188622030903,-0.09753188622030903
547,MD,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.574679943100996,5.574679943100996,5.574679943100996
548,MD,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3555590013955652,0.3555590013955652,0.3555590013955652
549,MD,TriangleEdgeDeletionModel,DiameterBenchmark,26.0,26.0,26.0
550,MD,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
551,MD,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
552,MD,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
553,MD,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09462063231169485,-0.09462063231169485,-0.09462063231169485
554,MD,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.574679943100996,5.574679943100996,5.574679943100996
555,MD,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35622762878041186,0.35622762878041186,0.35622762878041186
556,MD,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
557,MD,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
558,MD,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
559,MD,TriangleEdgeDeletionModel,RadiusBenchmark,20.0,20.0,20.0
560,MA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12024548527217861,-0.12024548527217861,-0.12024548527217861
561,MA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.962110960757781,5.962110960757781,5.962110960757781
562,MA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3800205973223481,0.3800205973223481,0.3800205973223481
563,MA,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
564,MA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
565,MA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
566,MA,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
567,MA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12024548527217861,-0.12024548527217861,-0.12024548527217861
568,MA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.962110960757781,5.962110960757781,5.962110960757781
569,MA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3800205973223481,0.3800205973223481,0.3800205973223481
570,MA,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
571,MA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
572,MA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
573,MA,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
574,MA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10192205777419691,-0.10192205777419691,-0.10192205777419691
575,MA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.573748308525034,5.573748308525034,5.573748308525034
576,MA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3563381661442006,0.3563381661442006,0.3563381661442006
577,MA,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
578,MA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
579,MA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
580,MA,TriangleEdgeDeletionModel,RadiusBenchmark,20.0,20.0,20.0
581,MA,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10636715013908543,-0.10636715013908543,-0.10636715013908543
582,MA,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.573748308525034,5.573748308525034,5.573748308525034
583,MA,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3561193443910099,0.3561193443910099,0.3561193443910099
584,MA,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
585,MA,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
586,MA,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
587,MA,TriangleEdgeDeletionModel,RadiusBenchmark,20.0,20.0,20.0
588,MI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11349146286613679,-0.11349146286613679,-0.11349146286613679
589,MI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.975826519729826,5.975826519729826,5.975826519729826
590,MI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.37957584762933944,0.37957584762933944,0.37957584762933944
591,MI,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
592,MI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
593,MI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
594,MI,TriangleEdgeDeletionModel,RadiusBenchmark,25.0,25.0,25.0
595,MI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11349146286613679,-0.11349146286613679,-0.11349146286613679
596,MI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.975826519729826,5.975826519729826,5.975826519729826
597,MI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.37957584762933944,0.37957584762933944,0.37957584762933944
598,MI,TriangleEdgeDeletionModel,DiameterBenchmark,33.0,33.0,33.0
599,MI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
600,MI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
601,MI,TriangleEdgeDeletionModel,RadiusBenchmark,25.0,25.0,25.0
602,MI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10163064158066921,-0.10163064158066921,-0.10163064158066921
603,MI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.586917881265553,5.586917881265553,5.586917881265553
604,MI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35431613052534133,0.35431613052534133,0.35431613052534133
605,MI,TriangleEdgeDeletionModel,DiameterBenchmark,35.0,35.0,35.0
606,MI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
607,MI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
608,MI,TriangleEdgeDeletionModel,RadiusBenchmark,26.0,26.0,26.0
609,MI,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10407098226570849,-0.10407098226570849,-0.10407098226570849
610,MI,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.586917881265553,5.586917881265553,5.586917881265553
611,MI,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3536864876001133,0.3536864876001133,0.3536864876001133
612,MI,TriangleEdgeDeletionModel,DiameterBenchmark,34.0,34.0,34.0
613,MI,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
614,MI,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
615,MI,TriangleEdgeDeletionModel,RadiusBenchmark,26.0,26.0,26.0
616,MN,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11836756663652212,-0.11836756663652212,-0.11836756663652212
617,MN,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.961136023916293,5.961136023916293,5.961136023916293
618,MN,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3813752493114256,0.3813752493114256,0.3813752493114256
619,MN,TriangleEdgeDeletionModel,DiameterBenchmark,24.0,24.0,24.0
620,MN,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
621,MN,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
622,MN,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
623,MN,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11836756663652212,-0.11836756663652212,-0.11836756663652212
624,MN,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.961136023916293,5.961136023916293,5.961136023916293
625,MN,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3813752493114256,0.3813752493114256,0.3813752493114256
626,MN,TriangleEdgeDeletionModel,DiameterBenchmark,24.0,24.0,24.0
627,MN,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
628,MN,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
629,MN,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
630,MN,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10100214590724536,-0.10100214590724536,-0.10100214590724536
631,MN,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.5724962630792225,5.5724962630792225,5.5724962630792225
632,MN,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35748424940256357,0.35748424940256357,0.35748424940256357
633,MN,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
634,MN,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
635,MN,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
636,MN,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
637,MN,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10717107857435298,-0.10717107857435298,-0.10717107857435298
638,MN,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.5724962630792225,5.5724962630792225,5.5724962630792225
639,MN,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3557061534291136,0.3557061534291136,0.3557061534291136
640,MN,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
641,MN,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,10.0,10.0,10.0
642,MN,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
643,MN,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
644,MS,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.14190884872860918,-0.14190884872860918,-0.14190884872860918
645,MS,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.930722891566265,5.930722891566265,5.930722891566265
646,MS,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.38291046952464275,0.38291046952464275,0.38291046952464275
647,MS,TriangleEdgeDeletionModel,DiameterBenchmark,18.0,18.0,18.0
648,MS,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
649,MS,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
650,MS,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
651,MS,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.14190884872860918,-0.14190884872860918,-0.14190884872860918
652,MS,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.930722891566265,5.930722891566265,5.930722891566265
653,MS,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.38291046952464275,0.38291046952464275,0.38291046952464275
654,MS,TriangleEdgeDeletionModel,DiameterBenchmark,18.0,18.0,18.0
655,MS,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
656,MS,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
657,MS,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
658,MS,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1165591329833215,-0.1165591329833215,-0.1165591329833215
659,MS,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.545180722891566,5.545180722891566,5.545180722891566
660,MS,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35592090646522995,0.35592090646522995,0.35592090646522995
661,MS,TriangleEdgeDeletionModel,DiameterBenchmark,19.0,19.0,19.0
662,MS,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
663,MS,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
664,MS,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
665,MS,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09003708206222681,-0.09003708206222681,-0.09003708206222681
666,MS,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.545180722891566,5.545180722891566,5.545180722891566
667,MS,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.358,0.358,0.358
668,MS,TriangleEdgeDeletionModel,DiameterBenchmark,19.0,19.0,19.0
669,MS,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
670,MS,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
671,MS,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
672,MO,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11903566890718381,-0.11903566890718381,-0.11903566890718381
673,MO,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.962670495333812,5.962670495333812,5.962670495333812
674,MO,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3807744874715262,0.3807744874715262,0.3807744874715262
675,MO,TriangleEdgeDeletionModel,DiameterBenchmark,24.0,24.0,24.0
676,MO,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
677,MO,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
678,MO,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
679,MO,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11903566890718381,-0.11903566890718381,-0.11903566890718381
680,MO,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.962670495333812,5.962670495333812,5.962670495333812
681,MO,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3807744874715262,0.3807744874715262,0.3807744874715262
682,MO,TriangleEdgeDeletionModel,DiameterBenchmark,24.0,24.0,24.0
683,MO,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
684,MO,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
685,MO,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
686,MO,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.10650268769105735,-0.10650268769105735,-0.10650268769105735
687,MO,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.575017946877243,5.575017946877243,5.575017946877243
688,MO,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35512947428750063,0.35512947428750063,0.35512947428750063
689,MO,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
690,MO,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
691,MO,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
692,MO,TriangleEdgeDeletionModel,RadiusBenchmark,19.0,19.0,19.0
693,MO,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09538052533789088,-0.09538052533789088,-0.09538052533789088
694,MO,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.575017946877243,5.575017946877243,5.575017946877243
695,MO,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35465903175429464,0.35465903175429464,0.35465903175429464
696,MO,TriangleEdgeDeletionModel,DiameterBenchmark,25.0,25.0,25.0
697,MO,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
698,MO,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
699,MO,TriangleEdgeDeletionModel,RadiusBenchmark,20.0,20.0,20.0
700,MT,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.08784757748291969,-0.08784757748291969,-0.08784757748291969
701,MT,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.845018450184502,5.845018450184502,5.845018450184502
702,MT,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.38920524882396634,0.38920524882396634,0.38920524882396634
703,MT,TriangleEdgeDeletionModel,DiameterBenchmark,13.0,13.0,13.0
704,MT,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
705,MT,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
706,MT,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
707,MT,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.08784757748291969,-0.08784757748291969,-0.08784757748291969
708,MT,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.845018450184502,5.845018450184502,5.845018450184502
709,MT,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.38920524882396634,0.38920524882396634,0.38920524882396634
710,MT,TriangleEdgeDeletionModel,DiameterBenchmark,13.0,13.0,13.0
711,MT,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
712,MT,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
713,MT,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
714,MT,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09317957020866614,-0.09317957020866614,-0.09317957020866614
715,MT,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.461254612546125,5.461254612546125,5.461254612546125
716,MT,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3670167470905478,0.3670167470905478,0.3670167470905478
717,MT,TriangleEdgeDeletionModel,DiameterBenchmark,14.0,14.0,14.0
718,MT,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
719,MT,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
720,MT,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
721,MT,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.05987853766529316,-0.05987853766529316,-0.05987853766529316
722,MT,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.461254612546125,5.461254612546125,5.461254612546125
723,MT,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3647260273972603,0.3647260273972603,0.3647260273972603
724,MT,TriangleEdgeDeletionModel,DiameterBenchmark,14.0,14.0,14.0
725,MT,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
726,MT,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
727,MT,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
728,NE,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.13547636457222437,-0.13547636457222437,-0.13547636457222437
729,NE,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.924812030075188,5.924812030075188,5.924812030075188
730,NE,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.38389490329643594,0.38389490329643594,0.38389490329643594
731,NE,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
732,NE,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
733,NE,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
734,NE,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
735,NE,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.13547636457222437,-0.13547636457222437,-0.13547636457222437
736,NE,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.924812030075188,5.924812030075188,5.924812030075188
737,NE,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.38389490329643594,0.38389490329643594,0.38389490329643594
738,NE,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
739,NE,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
740,NE,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
741,NE,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
742,NE,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11245438350715073,-0.11245438350715073,-0.11245438350715073
743,NE,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.537593984962406,5.537593984962406,5.537593984962406
744,NE,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35943356934610576,0.35943356934610576,0.35943356934610576
745,NE,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
746,NE,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
747,NE,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,1.0,1.0,1.0
748,NE,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
749,NE,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.12961283120036524,-0.12961283120036524,-0.12961283120036524
750,NE,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.537593984962406,5.537593984962406,5.537593984962406
751,NE,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3578976640711902,0.3578976640711902,0.3578976640711902
752,NE,TriangleEdgeDeletionModel,DiameterBenchmark,17.0,17.0,17.0
753,NE,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
754,NE,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
755,NE,TriangleEdgeDeletionModel,RadiusBenchmark,13.0,13.0,13.0
756,NV,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.14361520107397732,-0.14361520107397732,-0.14361520107397732
757,NV,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.933042212518195,5.933042212518195,5.933042212518195
758,NV,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3821656050955414,0.3821656050955414,0.3821656050955414
759,NV,TriangleEdgeDeletionModel,DiameterBenchmark,19.0,19.0,19.0
760,NV,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
761,NV,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
762,NV,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
763,NV,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.14361520107397732,-0.14361520107397732,-0.14361520107397732
764,NV,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.933042212518195,5.933042212518195,5.933042212518195
765,NV,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3821656050955414,0.3821656050955414,0.3821656050955414
766,NV,TriangleEdgeDeletionModel,DiameterBenchmark,19.0,19.0,19.0
767,NV,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
768,NV,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
769,NV,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
770,NV,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.11270598429720222,-0.11270598429720222,-0.11270598429720222
771,NV,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.545851528384279,5.545851528384279,5.545851528384279
772,NV,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3599355531686359,0.3599355531686359,0.3599355531686359
773,NV,TriangleEdgeDeletionModel,DiameterBenchmark,19.0,19.0,19.0
774,NV,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,12.0,12.0,12.0
775,NV,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
776,NV,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
777,NV,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.1268664439274554,-0.1268664439274554,-0.1268664439274554
778,NV,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.545851528384279,5.545851528384279,5.545851528384279
779,NV,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.35758813413585555,0.35758813413585555,0.35758813413585555
780,NV,TriangleEdgeDeletionModel,DiameterBenchmark,19.0,19.0,19.0
781,NV,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,13.0,13.0,13.0
782,NV,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
783,NV,TriangleEdgeDeletionModel,RadiusBenchmark,14.0,14.0,14.0
784,NH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09308471639005966,-0.09308471639005966,-0.09308471639005966
785,NH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.84406779661017,5.84406779661017,5.84406779661017
786,NH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3883868052417533,0.3883868052417533,0.3883868052417533
787,NH,TriangleEdgeDeletionModel,DiameterBenchmark,14.0,14.0,14.0
788,NH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
789,NH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
790,NH,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
791,NH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.09308471639005966,-0.09308471639005966,-0.09308471639005966
792,NH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.84406779661017,5.84406779661017,5.84406779661017
793,NH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3883868052417533,0.3883868052417533,0.3883868052417533
794,NH,TriangleEdgeDeletionModel,DiameterBenchmark,14.0,14.0,14.0
795,NH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
796,NH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
797,NH,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
798,NH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.07278691600801586,-0.07278691600801586,-0.07278691600801586
799,NH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.4576271186440675,5.4576271186440675,5.4576271186440675
800,NH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3618285123966942,0.3618285123966942,0.3618285123966942
801,NH,TriangleEdgeDeletionModel,DiameterBenchmark,14.0,14.0,14.0
802,NH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
803,NH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
804,NH,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
805,NH,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.04315787722538072,-0.04315787722538072,-0.04315787722538072
806,NH,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.4576271186440675,5.4576271186440675,5.4576271186440675
807,NH,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.36071521119461,0.36071521119461,0.36071521119461
808,NH,TriangleEdgeDeletionModel,DiameterBenchmark,14.0,14.0,14.0
809,NH,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,9.0,9.0,9.0
810,NH,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
811,NH,TriangleEdgeDeletionModel,RadiusBenchmark,9.0,9.0,9.0
812,NJ,TriangleEdgeDeletionModel,AssortativityBenchmark,-0.13190989344909573,-0.13190989344909573,-0.13190989344909573
813,NJ,TriangleEdgeDeletionModel,AverageDegreeBenchmark,5.96318407960199,5.96318407960199,5.96318407960199
814,NJ,TriangleEdgeDeletionModel,ClusteringCoefficientBenchmark,0.3790928017159801,0.3790928017159801,0.3790928017159801
815,NJ,TriangleEdgeDeletionModel,DiameterBenchmark,30.0,30.0,30.0
816,NJ,TriangleEdgeDeletionModel,MaximumDegreeBenchmark,11.0,11.0,11.0
817,NJ,TriangleEdgeDeletionModel,NumberOfLeavesBenchmark,0.0,0.0,0.0
